"edge_id","country","mechanism_id","mechanism_name","source_actor_id","source_actor_name","target_actor_id","target_actor_name","relationship_type","process_stage","domestic_source_id","citation","legal_text_excerpt","legal_anchor_type","anchor_strength","mandatory_or_discretionary","timeline_defined","remedy_available","territorial_level","edge_confidence","edge_derivation_method","manual_review_required","notes"
"MEXV2-EDGE-0115","Mexico","MEX-MECH-007","recall","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-007","Ciudadanos / Ciudadanas","issues_call","activation","MEX-LFRM","MEX-LFRM 61","[Corresponde al Instituto vigilar y, en su caso, sancionar las infracciones a la presente Ley en los términos de la Ley General. Las decisiones podrán ser impugnadas ante la Sala Superior del Tribunal","statutory","4","mandatory","yes","no","no","high","explicit_textual_relation","false",""
"MEXV2-EDGE-0116","Mexico","MEX-MECH-007","recall","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-007","Ciudadanos / Ciudadanas","issues_call","activation","MEX-LFRM","MEX-LFRM 61","[Corresponde al Instituto vigilar y, en su caso, sancionar las infracciones a la presente Ley en los términos de la Ley General. Las decisiones podrán ser impugnadas ante la Sala Superior del Tribunal","statutory","4","mandatory","yes","no","no","high","explicit_textual_relation","false",""
"MEXV2-EDGE-0117","Mexico","MEX-MECH-007","recall","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-007","Ciudadanos / Ciudadanas","issues_call","activation","MEX-LFRM","MEX-LFRM 61","[Corresponde al Instituto vigilar y, en su caso, sancionar las infracciones a la presente Ley en los términos de la Ley General. Las decisiones podrán ser impugnadas ante la Sala Superior del Tribunal","statutory","4","mandatory","yes","no","no","high","explicit_textual_relation","false",""
"MEXV2-EDGE-0118","Mexico","MEX-MECH-007","recall","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","coordinates_with","internal_governance","MEX-LFRM","MEX-LFRM 61","[Corresponde al Instituto vigilar y, en su caso, sancionar las infracciones a la presente Ley en los términos de la Ley General. Las decisiones podrán ser impugnadas ante la Sala Superior del Tribunal","statutory","4","mandatory","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0119","Mexico","MEX-MECH-007","recall","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","coordinates_with","internal_governance","MEX-LFRM","MEX-LFRM 61","[Corresponde al Instituto vigilar y, en su caso, sancionar las infracciones a la presente Ley en los términos de la Ley General. Las decisiones podrán ser impugnadas ante la Sala Superior del Tribunal","statutory","4","mandatory","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0120","Mexico","MEX-MECH-007","recall","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","coordinates_with","internal_governance","MEX-LFRM","MEX-LFRM 61","[Corresponde al Instituto vigilar y, en su caso, sancionar las infracciones a la presente Ley en los términos de la Ley General. Las decisiones podrán ser impugnadas ante la Sala Superior del Tribunal","statutory","4","mandatory","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0121","Mexico","MEX-MECH-007","recall","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","coordinates_with","internal_governance","MEX-LFRM","MEX-LFRM 61","[Corresponde al Instituto vigilar y, en su caso, sancionar las infracciones a la presente Ley en los términos de la Ley General. Las decisiones podrán ser impugnadas ante la Sala Superior del Tribunal","statutory","4","mandatory","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0122","Mexico","MEX-MECH-007","recall","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","coordinates_with","internal_governance","MEX-LFRM","MEX-LFRM 61","[Corresponde al Instituto vigilar y, en su caso, sancionar las infracciones a la presente Ley en los términos de la Ley General. Las decisiones podrán ser impugnadas ante la Sala Superior del Tribunal","statutory","4","mandatory","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0123","Mexico","MEX-MECH-007","recall","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","coordinates_with","internal_governance","MEX-LFRM","MEX-LFRM 61","[Corresponde al Instituto vigilar y, en su caso, sancionar las infracciones a la presente Ley en los términos de la Ley General. Las decisiones podrán ser impugnadas ante la Sala Superior del Tribunal","statutory","4","mandatory","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0126","Mexico","MEX-MECH-001","vote","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-007","Ciudadanos / Ciudadanas","registers_candidate_or_party","registration","MEX-LGDE","MEX-LGDE 3 Fr. VIII.","VIII.  Candidatos: Los ciudadanos registrados formalmente como tales por la autoridad competente; IX. Documentos públicos electorales: La credencial para votar, los listados nominales, las boletas ele","statutory","4","discretionary","yes","no","yes","medium","explicit_textual_relation","false",""
"MEXV2-EDGE-0127","Mexico","MEX-MECH-001","vote","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","registers_candidate_or_party","registration","MEX-LGDE","MEX-LGDE 3 Fr. VIII.","VIII.  Candidatos: Los ciudadanos registrados formalmente como tales por la autoridad competente; IX. Documentos públicos electorales: La credencial para votar, los listados nominales, las boletas ele","statutory","4","discretionary","yes","no","yes","medium","explicit_textual_relation","false",""
"MEXV2-EDGE-0152","Mexico","MEX-MECH-","","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","appoints_or_designates","unknown_stage","MEX-LGDE","MEX-LGDE 18","Se impondrá de cuatrocientos a ochocientos días multa a quienes habiendo sido magistrados electorales, federales o locales, consejeros electorales, nacionales o locales, secretario ejecutivo del Insti","statutory","3","discretionary","yes","no","yes","medium","explicit_textual_relation","false",""
"MEXV2-EDGE-0153","Mexico","MEX-MECH-009","electoral_crimes","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","coordinates_with","internal_governance","MEX-LGDE","MEX-LGDE 26","Los programas y acciones para la prevención de los delitos electorales se realizarán en términos del convenio de colaboración que suscriban la Fiscalía General de la República y el Instituto Nacional ","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0154","Mexico","MEX-MECH-009","electoral_crimes","MEX-ACT-001","Instituto Nacional Electoral (INE)","MEX-ACT-008","Fiscalía General de la República (FGR)","coordinates_with","internal_governance","MEX-LGDE","MEX-LGDE 26","Los programas y acciones para la prevención de los delitos electorales se realizarán en términos del convenio de colaboración que suscriban la Fiscalía General de la República y el Instituto Nacional ","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0155","Mexico","MEX-MECH-009","electoral_crimes","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-001","Instituto Nacional Electoral (INE)","coordinates_with","internal_governance","MEX-LGDE","MEX-LGDE 26","Los programas y acciones para la prevención de los delitos electorales se realizarán en términos del convenio de colaboración que suscriban la Fiscalía General de la República y el Instituto Nacional ","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0156","Mexico","MEX-MECH-009","electoral_crimes","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-008","Fiscalía General de la República (FGR)","coordinates_with","internal_governance","MEX-LGDE","MEX-LGDE 26","Los programas y acciones para la prevención de los delitos electorales se realizarán en términos del convenio de colaboración que suscriban la Fiscalía General de la República y el Instituto Nacional ","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0157","Mexico","MEX-MECH-009","electoral_crimes","MEX-ACT-008","Fiscalía General de la República (FGR)","MEX-ACT-001","Instituto Nacional Electoral (INE)","coordinates_with","internal_governance","MEX-LGDE","MEX-LGDE 26","Los programas y acciones para la prevención de los delitos electorales se realizarán en términos del convenio de colaboración que suscriban la Fiscalía General de la República y el Instituto Nacional ","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0158","Mexico","MEX-MECH-009","electoral_crimes","MEX-ACT-008","Fiscalía General de la República (FGR)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","coordinates_with","internal_governance","MEX-LGDE","MEX-LGDE 26","Los programas y acciones para la prevención de los delitos electorales se realizarán en términos del convenio de colaboración que suscriban la Fiscalía General de la República y el Instituto Nacional ","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0159","Mexico","MEX-MECH-003","political_parties","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-006","Partidos Políticos Nacionales","publishes_information","transparency","MEX-LGDE","MEX-LGDE 5o Fr. XXI","XXI del Artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, la Ley General para Prevenir, Sancionar y Erradicar los Delitos en Materia de Trata de Personas y para la Protección y ","statutory","4","discretionary","no","yes","no","medium","explicit_textual_relation","false",""
"MEXV2-EDGE-0160","Mexico","MEX-MECH-003","political_parties","MEX-ACT-008","Fiscalía General de la República (FGR)","MEX-ACT-006","Partidos Políticos Nacionales","publishes_information","transparency","MEX-LGDE","MEX-LGDE 5o Fr. XXI","XXI del Artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, la Ley General para Prevenir, Sancionar y Erradicar los Delitos en Materia de Trata de Personas y para la Protección y ","statutory","4","discretionary","no","yes","no","medium","explicit_textual_relation","false",""
"MEXV2-EDGE-0161","Mexico","MEX-MECH-003","political_parties","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-006","Partidos Políticos Nacionales","publishes_information","transparency","MEX-LGDE","MEX-LGDE 5o Fr. XXI","XXI del Artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, la Ley General para Prevenir, Sancionar y Erradicar los Delitos en Materia de Trata de Personas y para la Protección y ","statutory","4","discretionary","no","yes","no","medium","explicit_textual_relation","false",""
"MEXV2-EDGE-0162","Mexico","MEX-MECH-003","political_parties","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-008","Fiscalía General de la República (FGR)","coordinates_with","internal_governance","MEX-LGDE","MEX-LGDE 5o Fr. XXI","XXI del Artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, la Ley General para Prevenir, Sancionar y Erradicar los Delitos en Materia de Trata de Personas y para la Protección y ","statutory","4","discretionary","no","yes","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0163","Mexico","MEX-MECH-003","political_parties","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","coordinates_with","internal_governance","MEX-LGDE","MEX-LGDE 5o Fr. XXI","XXI del Artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, la Ley General para Prevenir, Sancionar y Erradicar los Delitos en Materia de Trata de Personas y para la Protección y ","statutory","4","discretionary","no","yes","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0164","Mexico","MEX-MECH-003","political_parties","MEX-ACT-008","Fiscalía General de la República (FGR)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","coordinates_with","internal_governance","MEX-LGDE","MEX-LGDE 5o Fr. XXI","XXI del Artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, la Ley General para Prevenir, Sancionar y Erradicar los Delitos en Materia de Trata de Personas y para la Protección y ","statutory","4","discretionary","no","yes","no","medium","coordination_assignment","false","multi-authority provision"
"MEXV2-EDGE-0165","Mexico","MEX-MECH-003","political_parties","MEX-ACT-008","Fiscalía General de la República (FGR)","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","coordinates_with","internal_governance","MEX-LGDE","MEX-LGDE 5o Fr. XXI","XXI del Artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, la Ley General para Prevenir, Sancionar y Erradicar los Delitos en Materia de Trata de Personas y para la Protección y ","statutory","4","discretionary","no","yes","no","medium","coordination_assignment","false","multi-authority provision"
